avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate
1962.667684,10,109.9,453.5494221,44846,5550,13.5,0.0,"(42724.4, 45201]",44.0,42.1,48.5,"Norton County, Kansas",49.6,25.1,18.9,41.3,14.7,34.6,15.2,57.0,1.7,72.8,57.9,45.9,32.9,17.3,92.20035778,2.450805009,0.357781753,1.216457961,53.79896177,9.776833156
1962.667684,39,181.3,453.5494221,52749,15847,12.9,0.0,"(51046.4, 54545.6]",42.6,42.2,42.9,"Osage County, Kansas",57.4,15.7,33.8,,8.8,40.5,12.8,57.3,8.2,71.9,50.6,44.9,35.2,14.3,96.31840796,0.149253731,0.16791044800000002,0.16791044800000002,55.1575711,4.447806354
1962.667684,12,166.2,453.5494221,38848,3683,12.9,0.0,"(37413.8, 40362.7]",48.5,46.5,49.7,"Osborne County, Kansas",59.6,18.0,22.0,,15.6,36.3,15.1,61.1,4.0,74.6,,38.9,34.8,13.6,97.67318879,0.396615547,1.05764146,0.10576414599999999,50.90702948,4.141104294
1962.667684,13,151.2,453.5494221,52744,5975,10.4,0.0,"(51046.4, 54545.6]",42.2,39.5,45.4,"Ottawa County, Kansas",63.8,17.1,36.5,,7.3,32.9,15.2,63.2,5.3,77.8,60.6,50.8,27.9,11.3,96.80886243,0.297619048,0.0,0.41335978799999995,58.52386683,1.470588235
1962.667684,18,182.5,453.5494221,47351,6838,13.9,146.2415911,"(45201, 48021.6]",43.1,41.5,48.2,"Pawnee County, Kansas",46.2,26.0,23.2,49.6,1.2,28.0,12.7,51.6,1.9,72.8,53.2,42.1,32.8,15.2,90.65258284,4.847344813,0.0,1.620604833,45.76802508,1.121656601
1962.667684,16,171.1,453.5494221,45856,5428,11.4,0.0,"(45201, 48021.6]",44.7,44.2,45.5,"Phillips County, Kansas",60.5,33.2,13.9,45.3,7.6,35.3,15.5,63.1,4.3,75.8,55.3,44.5,33.4,15.5,96.85511725,0.381748773,0.18178513,0.16360661699999998,55.04469987,9.342230696
1962.667684,36,153.9,453.5494221,65373,23298,10.0,0.0,"(61494.5, 125635]",34.7,34.7,34.6,"Pottawatomie County, Kansas",62.3,9.2,35.0,,6.5,31.2,21.2,64.8,3.7,80.4,66.0,52.1,23.8,10.7,94.08618785,1.290607735,0.901657459,0.6850828729999999,62.60986328,8.095893103
1962.667684,25,177.9,453.5494221,54701,9691,10.3,6810.442679000001,"(54545.6, 61494.5]",39.1,35.0,42.6,"Pratt County, Kansas",55.5,11.9,37.3,,3.9,26.5,18.0,59.9,5.6,71.8,56.1,47.0,32.1,15.7,95.03029058,0.718759626,0.010267995,0.605811685,52.742183499999996,5.278450363
1962.667684,9,177.8,453.5494221,44932,2506,11.8,0.0,"(42724.4, 45201]",50.9,48.7,52.4,"Rawlins County, Kansas",61.7,29.1,28.5,,2.5,30.8,18.6,58.2,2.3,77.6,53.6,40.8,35.1,12.4,97.40667976,0.353634578,0.117878193,0.47151277,53.38283828,10.28708134
1962.667684,152,172.6,453.5494221,46533,63718,15.8,125.5532189,"(45201, 48021.6]",39.5,37.6,42.3,"Reno County, Kansas",53.3,20.2,32.7,,2.4,28.6,13.8,58.2,5.7,69.7,52.8,46.3,32.5,15.0,91.39685909999999,2.9801117739999996,0.565112866,1.676605576,52.29310276,5.263956311
1962.667684,15,154.1,453.5494221,42381,4725,12.7,0.0,"(40362.7, 42724.4]",50.9,50.0,51.7,"Republic County, Kansas",57.4,20.2,23.6,43.4,12.7,35.1,13.4,61.8,3.8,74.7,51.6,42.0,36.9,15.4,97.66957969,0.145651269,0.5826050770000001,0.0,48.87912088,7.552083333
1962.667684,24,173.6,453.5494221,49152,9977,14.7,0.0,"(48021.6, 51046.4]",37.9,35.3,41.9,"Rice County, Kansas",56.4,20.5,22.2,,4.6,30.5,14.0,61.9,5.5,70.1,54.3,47.4,30.5,15.0,90.37347713,1.807469543,0.489314959,4.054323946,55.39809327,5.697730565
1962.667684,70,154.3,453.5494221,46468,75247,20.2,252.50176090000002,"(45201, 48021.6]",24.7,24.5,25.3,"Riley County, Kansas",39.1,2.5,20.3,,8.3,17.4,24.1,54.5,5.8,85.4,73.2,50.6,16.4,6.5,83.26091013,6.552744528,4.509343926000001,1.111673909,43.09139683,4.808994852
1962.667684,13,164.7,453.5494221,48383,5174,12.0,0.0,"(48021.6, 51046.4]",43.9,43.2,45.3,"Rooks County, Kansas",57.4,12.6,42.1,,12.6,36.8,14.1,63.2,4.1,71.5,51.4,40.8,35.5,15.9,96.81835712,0.23139221,0.5784805239999999,0.55919784,51.17860381,5.273833671
1962.667684,8,114.3,453.5494221,43083,3130,12.1,0.0,"(42724.4, 45201]",48.8,48.1,49.8,"Rush County, Kansas",56.8,22.0,20.6,43.0,14.5,33.0,12.8,59.7,5.6,75.2,55.1,45.4,33.5,13.6,98.14698492,0.0,0.0,0.06281407,49.39434724,10.75837743
1962.667684,20,151.9,453.5494221,45443,7039,13.3,0.0,"(45201, 48021.6]",47.1,43.8,48.5,"Russell County, Kansas",58.0,25.2,31.0,40.6,3.2,32.8,13.1,60.7,6.9,70.5,48.4,34.1,39.3,16.0,95.43503148,1.244991414,0.0,0.014310246,52.20747144,10.703125
1962.667684,118,175.6,453.5494221,48460,55691,13.0,1634.016268,"(48021.6, 51046.4]",37.7,36.8,39.1,"Saline County, Kansas",48.9,14.5,29.4,,6.2,33.5,15.2,65.0,5.0,70.9,,47.3,29.1,14.5,87.6415179,3.209832242,2.4813851259999997,3.193684399,46.41804377,6.843609637
1962.667684,11,160.5,453.5494221,56032,4964,8.3,0.0,"(54545.6, 61494.5]",42.0,40.7,43.4,"Scott County, Kansas",65.3,21.0,18.3,48.3,12.3,33.4,15.7,67.5,5.8,84.1,67.1,50.8,24.7,6.3,95.23133117,0.0,1.055194805,2.820616883,56.83060109,6.6298342539999995
1962.667684,864,171.5,453.5494221,51175,511574,14.7,826.8598482000001,"(51046.4, 54545.6]",34.6,33.4,35.7,"Sedgwick County, Kansas",49.8,15.4,28.8,,8.5,26.8,19.7,61.9,6.9,69.2,56.7,50.3,28.0,15.3,79.56247322,9.221979393,4.262737178,2.150518529,47.48265193,6.454934328999999
1962.667684,29,164.4,453.5494221,47381,23152,15.7,2850.7256390000002,"(45201, 48021.6]",29.4,29.2,29.6,"Seward County, Kansas",47.7,25.7,23.7,,2.7,24.8,8.5,66.2,9.0,61.5,53.1,49.0,26.0,17.2,59.37956518,3.7466701039999997,2.947495059,29.93039443,46.64438503,6.872294372000001
1962.667684,374,171.6,453.5494221,52795,178725,15.0,274.1642188,"(51046.4, 54545.6]",38.8,37.4,40.1,"Shawnee County, Kansas",49.5,15.8,31.4,,7.5,31.1,18.7,60.2,6.8,71.7,54.4,48.5,31.9,14.5,82.79565081,7.873954092000001,1.136516175,1.9240234459999999,46.64695662,5.852417302999999
1962.667684,7,143.1,453.5494221,52300,2512,10.9,0.0,"(51046.4, 54545.6]",45.7,43.1,48.3,"Sheridan County, Kansas",64.1,6.7,18.7,,8.2,33.8,15.9,65.1,1.2,73.4,49.7,31.6,37.6,16.1,97.90596602,0.07902015,0.0,0.15804029999999997,56.66372462,7.382550336
1962.667684,14,161.6,453.5494221,43100,5983,16.2,0.0,"(42724.4, 45201]",38.4,39.4,36.8,"Sherman County, Kansas",54.2,25.6,10.1,,10.5,33.3,9.8,64.3,4.0,65.3,,39.5,36.7,19.8,92.76511397,1.437066402,0.0,3.766105055,43.57501795,7.904411765
1962.667684,13,157.6,453.5494221,41303,3704,13.5,0.0,"(40362.7, 42724.4]",50.7,50.3,50.9,"Smith County, Kansas",60.7,10.0,37.2,,4.8,35.3,13.0,59.4,3.2,76.0,49.8,31.2,39.1,15.4,97.48663102,0.42780748700000004,0.160427807,0.053475935999999995,56.26874625,8.463949843
1962.667684,9,126.0,453.5494221,45945,4236,14.1,0.0,"(45201, 48021.6]",43.7,42.3,45.2,"Stafford County, Kansas",63.1,25.3,21.7,,10.7,28.7,17.0,62.1,2.6,64.7,47.7,38.9,36.8,19.8,95.5787037,0.9722222220000001,0.439814815,1.574074074,59.25306577,6.165919282999999
1962.667684,4,127.9,453.5494221,56591,2072,11.5,0.0,"(54545.6, 61494.5]",35.7,36.9,33.6,"Stanton County, Kansas",63.5,21.3,27.0,,3.5,27.4,16.4,71.0,2.4,76.6,60.3,52.0,23.8,11.3,75.10469986,1.0237319679999999,0.604932527,17.21731038,59.3902439,13.96396396
1962.667684,10,148.2,453.5494221,59773,5806,9.7,0.0,"(54545.6, 61494.5]",34.9,34.3,37.0,"Stevens County, Kansas",68.0,38.7,29.0,,14.8,35.6,12.7,64.4,3.0,69.7,,45.1,25.2,11.8,84.85793486,0.554400554,0.277200277,12.21413721,71.40009965,4.250386399
1962.667684,53,170.1,453.5494221,52476,23535,13.3,2846.823879,"(51046.4, 54545.6]",40.8,39.4,41.7,"Sumner County, Kansas",56.3,20.4,31.1,,5.0,35.9,14.1,58.2,7.0,72.7,56.5,50.5,30.8,14.5,94.37769693,0.89263051,0.224215247,0.7234114559999999,55.02144979,6.593633733
1962.667684,15,154.5,453.5494221,50639,7904,11.3,0.0,"(48021.6, 51046.4]",35.3,34.2,37.2,"Thomas County, Kansas",55.6,12.2,20.1,,3.8,28.9,18.6,68.9,2.7,81.0,65.9,48.3,24.7,11.3,94.47318612,1.8675078859999998,0.08832807599999999,1.388012618,53.81222432,5.794871795
1962.667684,9,177.9,453.5494221,46859,2927,9.9,0.0,"(45201, 48021.6]",49.1,48.8,49.4,"Trego County, Kansas",66.0,3.4,26.3,,14.8,33.2,18.5,69.6,1.0,83.3,61.3,47.2,26.8,6.1,95.62860047,0.304981362,0.406641816,0.711623179,59.37019969,4.6428571430000005
1962.667684,14,150.3,453.5494221,59160,6951,9.6,0.0,"(54545.6, 61494.5]",42.1,41.9,43.0,"Wabaunsee County, Kansas",61.2,10.8,40.7,45.4,3.1,38.9,16.1,60.9,6.2,80.9,63.5,55.2,25.7,9.3,96.39845648,0.22866943,0.24296126899999998,0.171502072,60.19490255,4.111600587
1962.667684,4,175.5,453.5494221,49109,1518,12.0,0.0,"(48021.6, 51046.4]",41.8,43.4,38.8,"Wallace County, Kansas",60.1,25.6,22.2,38.9,13.3,32.9,19.6,,5.4,75.3,57.7,40.2,26.8,11.2,99.49843259999999,0.0,0.062695925,0.0,57.44,8.333333332999999
1962.667684,18,172.4,453.5494221,43264,5598,10.8,0.0,"(42724.4, 45201]",46.3,44.1,48.4,"Washington County, Kansas",62.5,14.8,19.9,,20.4,38.0,13.2,64.5,3.1,74.4,,44.7,33.9,13.7,97.22124516,0.756243405,0.17587055899999998,0.281392895,57.33005733,5.961538462
1962.667684,6,177.6,453.5494221,53447,2157,11.5,0.0,"(51046.4, 54545.6]",35.7,34.5,40.5,"Wichita County, Kansas",60.6,36.9,20.6,,16.3,29.6,12.5,67.4,3.1,71.7,46.4,32.8,33.2,12.9,94.32849365,0.0,0.31760435600000003,2.9038112519999997,57.49039693,7.061503417000001
1962.667684,23,171.1,453.5494221,39764,8856,16.7,0.0,"(37413.8, 40362.7]",43.8,42.1,46.1,"Wilson County, Kansas",53.2,20.0,34.4,,9.0,36.8,9.9,56.2,6.5,60.1,43.4,37.3,40.0,21.3,94.62531729,0.154508332,0.629069639,0.6842511859999999,49.88060494,6.2108262110000005
1962.667684,16,293.9,453.5494221,35502,3115,18.4,0.0,"(34218.1, 37413.8]",47.4,46.9,48.6,"Woodson County, Kansas",53.6,7.8,46.1,41.1,5.0,38.8,12.7,59.7,4.6,63.1,44.1,35.8,38.5,17.5,94.67455621,0.529430084,0.155714731,0.311429461,44.93794905,6.818181817999999
1962.667684,326,221.8,453.5494221,37087,163369,24.4,214.2389315,"(34218.1, 37413.8]",33.3,32.4,34.2,"Wyandotte County, Kansas",41.7,24.7,33.7,,6.8,32.9,10.7,58.7,11.2,51.4,40.6,36.8,35.3,23.6,61.71100581,24.28018855,3.4532293569999997,6.453117421,38.97061322,6.377617291
106.0,46,200.2,469.7,31558,19027,26.3,0.0,"[22640, 34218.1]",41.0,39.1,42.5,"Adair County, Kentucky",50.9,9.5,25.6,60.2,4.7,36.3,9.3,49.8,7.7,56.1,43.0,34.2,40.9,23.8,95.05622746,2.800763845,0.33948652700000004,0.408444727,53.07888763,4.546508931
101.0,47,195.1,425.8,39801,20640,19.0,0.0,"(37413.8, 40362.7]",40.3,39.6,42.0,"Allen County, Kentucky",58.2,20.8,45.0,32.6,1.6,36.0,7.7,53.3,9.2,59.5,,39.0,36.7,20.2,96.51682633,1.355932203,0.456890199,0.830262835,57.42217649,3.786096257
119.0,47,202.2,513.5,54331,21979,11.3,0.0,"(51046.4, 54545.6]",39.9,38.5,40.7,"Anderson County, Kentucky",57.2,15.4,36.6,44.4,3.5,38.8,11.4,62.4,6.9,77.0,61.6,55.4,28.3,12.9,95.61601029,2.329856165,0.5698267539999999,0.289508754,56.35803931,5.4001554
51.0,22,191.3,460.2,44732,8212,16.8,0.0,"(42724.4, 45201]",42.8,41.5,44.2,"Ballard County, Kentucky",54.8,8.7,34.9,,7.6,39.4,8.0,52.8,6.2,61.5,45.8,41.2,40.8,23.7,94.36773256,3.379360465,0.593507752,0.048449612,53.71046229,6.105990782999999
258.0,102,192.0,502.2,37666,43570,19.5,183.6125775,"(37413.8, 40362.7]",40.4,39.0,42.0,"Barren County, Kentucky",55.8,20.7,39.6,,4.7,41.5,9.0,54.8,7.6,60.6,46.8,41.3,39.0,22.7,93.12987769,4.209668026,0.533488643,0.465928946,53.03021379,5.4866708
79.0,33,238.5,564.2,34126,12228,22.7,0.0,"[22640, 34218.1]",40.4,39.5,40.7,"Bath County, Kentucky",51.0,22.4,33.2,,2.3,39.2,9.1,43.8,14.0,51.7,39.6,36.7,46.2,29.7,96.10118551,1.6363332780000002,0.016697278,1.01018534,52.0828485,4.990825688
177.0,80,223.0,493.5,24868,27337,33.5,0.0,"[22640, 34218.1]",41.1,39.2,42.5,"Bell County, Kentucky",46.6,20.6,46.4,30.7,2.3,35.6,5.0,35.4,11.6,39.7,26.6,24.4,57.6,39.6,95.00536673,3.2093023260000004,0.322003578,0.032200358,42.08152958,3.381417714
526.0,183,175.7,483.6,66939,127712,8.0,0.0,"(61494.5, 125635]",36.2,35.7,36.6,"Boone County, Kentucky",58.2,13.0,36.9,,12.0,28.1,20.1,66.9,5.6,80.2,,63.4,21.8,10.4,91.73708242,2.9955784519999997,2.380895062,0.9051734509999999,58.57880964,5.289605924
120.0,45,176.5,490.8,42812,20116,19.2,0.0,"(42724.4, 45201]",41.1,40.0,43.3,"Bourbon County, Kentucky",49.1,16.7,42.5,34.6,6.1,36.7,10.9,56.2,9.9,65.3,49.9,44.6,35.3,18.3,89.98151202,7.130365263,0.209863589,1.8987658019999998,48.49370789,4.047026905
332.0,130,198.2,525.0,40224,48325,23.1,269.0118986,"(37413.8, 40362.7]",41.9,40.5,43.4,"Boyd County, Kentucky",51.7,22.2,32.7,,3.6,35.9,10.3,46.3,10.5,61.7,43.3,40.2,42.4,23.0,94.74415847,2.727068299,0.400678701,0.130833861,50.45658567,4.636200208
176.0,68,179.1,492.9,41538,29809,17.5,0.0,"(40362.7, 42724.4]",41.0,38.8,42.8,"Boyle County, Kentucky",48.3,10.8,32.1,,5.1,35.0,11.8,50.9,7.1,65.3,49.8,43.0,38.4,21.7,88.98530012,6.921192323,0.809854362,0.330066694,50.06790403,4.910307083999999
61.0,23,236.8,639.7,41910,8321,18.6,0.0,"(40362.7, 42724.4]",41.0,39.8,41.5,"Bracken County, Kentucky",53.4,22.3,35.6,41.4,0.7,43.4,9.2,,8.3,66.7,,48.2,37.4,22.3,98.93175074,0.023738872,0.0,0.913946588,49.89403573,6.52995143
87.0,38,232.3,522.1,28647,13484,33.0,0.0,"[22640, 34218.1]",40.7,39.4,42.9,"Breathitt County, Kentucky",48.7,19.9,39.5,,1.1,34.3,5.1,38.1,12.4,37.7,,25.3,58.1,40.6,97.65285851,0.485615481,0.434110809,0.014715621000000002,44.95813615,6.230133502999999
126.0,51,199.5,490.0,41547,20018,19.2,249.77520230000002,"(40362.7, 42724.4]",42.5,41.1,43.8,"Breckinridge County, Kentucky",56.0,23.1,41.3,,3.0,44.0,5.1,48.2,11.5,62.3,,39.0,39.8,21.1,95.55854643,2.322915109,0.119635113,0.383829321,58.83239688,7.765151515
407.0,126,174.0,536.2,54924,78702,12.3,216.0046759,"(54545.6, 61494.5]",39.3,38.5,39.7,"Bullitt County, Kentucky",53.7,10.7,45.7,,5.9,40.8,9.2,,7.6,77.0,62.0,57.3,29.0,13.8,96.52811164,0.479463624,0.523641845,0.46517067100000004,56.06891428,4.763673015
72.0,32,202.9,460.2,35219,12938,20.6,0.0,"(34218.1, 37413.8]",41.2,40.1,42.1,"Butler County, Kentucky",53.6,29.0,40.2,,3.3,43.3,4.5,48.9,6.1,54.5,43.0,38.5,43.4,27.6,98.13790417,1.184261784,0.0,0.46747175700000004,52.7820711,5.23255814
92.0,40,224.7,525.0,42640,12681,18.2,0.0,"(40362.7, 42724.4]",42.6,42.3,42.9,"Caldwell County, Kentucky",55.2,7.7,60.2,,5.8,44.9,7.7,52.4,8.7,60.5,45.6,41.6,42.1,24.2,92.65554343,5.824107282000001,0.046779978,0.0,50.10391083,7.912885662000001
211.0,84,195.3,501.3,37705,38343,20.2,0.0,"(37413.8, 40362.7]",33.7,33.5,34.2,"Calloway County, Kentucky",43.8,2.5,17.2,,9.8,31.6,16.1,52.7,9.1,69.9,54.4,45.3,30.8,16.2,91.31895240000001,3.907521125,2.204377263,0.325408072,44.97101254,3.144290123
507.0,194,198.6,518.7,52349,92066,13.2,65.17063846,"(51046.4, 54545.6]",37.3,35.9,38.5,"Campbell County, Kentucky",47.2,9.4,28.7,49.2,12.7,31.0,18.2,62.4,6.8,72.4,56.4,50.1,28.3,14.9,93.6386991,3.211806505,0.812243782,0.637332605,46.76269132,4.943288381
37.0,16,213.4,534.8,40701,4874,17.0,0.0,"(40362.7, 42724.4]",42.3,41.5,43.1,"Carlisle County, Kentucky",58.4,15.0,36.5,,1.9,38.2,7.9,52.4,6.8,55.9,41.8,35.1,43.2,26.7,96.56902087,1.5650080259999999,0.080256822,0.060192616,54.58960661,5.540166205
60.0,26,217.3,503.6,43615,10699,20.4,0.0,"(42724.4, 45201]",36.9,35.3,38.8,"Carroll County, Kentucky",45.9,18.5,60.8,,4.7,44.0,6.3,51.0,13.2,54.9,43.9,42.3,39.3,25.2,92.73314866,2.576177285,0.073868883,2.336103416,45.73721163,5.617495712
176.0,76,232.1,541.3,34991,27158,23.9,0.0,"(34218.1, 37413.8]",40.1,38.9,41.2,"Carter County, Kentucky",51.9,14.4,33.3,47.3,5.0,41.4,7.9,45.5,11.1,54.3,42.0,38.1,41.7,26.0,97.95798873,0.819732123,0.13540218099999998,0.07319036799999999,52.61752646,4.045610747
103.0,52,254.3,501.8,29344,15808,30.6,0.0,"[22640, 34218.1]",42.1,40.8,43.3,"Casey County, Kentucky",58.7,17.9,25.2,56.2,0.7,37.4,5.1,46.6,9.0,48.3,38.2,31.6,44.4,28.9,97.19192679,0.796038611,0.250720822,0.300864987,55.74874687,5.148741418999999
296.0,115,183.6,469.2,36736,73309,21.6,0.0,"(34218.1, 37413.8]",28.5,26.6,31.1,"Christian County, Kentucky",51.1,12.2,45.7,39.4,2.8,32.7,10.4,43.5,12.7,64.8,50.0,29.5,32.7,19.3,72.45378174,19.8505913,1.4374519609999998,0.88728273,51.65941773,8.722576079
219.0,89,210.6,522.6,49012,35757,16.0,0.0,"(48021.6, 51046.4]",41.7,39.6,43.0,"Clark County, Kentucky",52.6,13.7,38.3,,5.5,35.2,13.8,55.8,7.9,64.4,50.2,44.8,37.2,20.9,92.94107749,5.2500210339999995,0.572117677,0.218750876,50.3774783,4.293271005
131.0,59,266.2,572.1,25215,21013,38.2,0.0,"[22640, 34218.1]",39.1,37.1,41.4,"Clay County, Kentucky",48.2,30.4,35.1,,3.7,36.9,5.3,31.6,15.9,39.7,,26.4,57.3,41.9,93.37558685,3.915492958,0.056338028,0.643192488,47.61904762,7.6387377579999995
58.0,29,202.4,405.4,39184,11954,20.9,0.0,"(37413.8, 40362.7]",37.6,35.8,39.2,"Prowers County, Colorado",54.6,15.6,13.1,,5.9,27.8,9.6,58.6,9.7,57.1,,38.1,38.6,25.4,95.1777687,0.662035145,0.441356763,1.536575398,51.35914333,6.0361399460000005
108.0,47,205.8,474.6,35664,16759,20.6,0.0,"(34218.1, 37413.8]",43.2,41.3,46.1,"Fayette County, Alabama",53.6,16.6,31.8,49.6,2.1,38.8,8.4,44.8,10.0,65.3,44.9,38.3,43.4,21.1,85.546875,12.38754735,0.390625,0.0,51.49921842,5.73089701
832.0,322,160.0,436.0,41382,163591,19.0,434.0092058999999,"(40362.7, 42724.4]",38.8,37.6,40.4,"Pueblo County, Colorado",46.7,20.1,29.2,,6.6,29.0,13.7,51.1,10.8,58.4,42.0,36.8,45.5,27.1,78.76225088,2.238745906,0.763996805,10.99870603,44.75893652,5.466762526
29.0,11,150.7,407.4,63184,6571,10.9,0.0,"(61494.5, 125635]",36.4,35.9,37.1,"Rio Blanco County, Colorado",58.5,15.8,28.9,,6.7,33.7,14.3,65.4,4.2,72.3,62.1,55.1,26.0,15.9,94.17461263,0.461859356,0.0,0.491656734,60.15310234,10.65292096
59.0,21,136.5,379.5,40593,11543,18.3,0.0,"(40362.7, 42724.4]",40.9,40.1,41.8,"Rio Grande County, Colorado",55.5,26.1,32.8,,2.7,29.5,14.0,54.9,8.1,53.9,40.7,33.0,41.2,26.6,84.45295871,0.8088548320000001,0.37462750100000003,10.68539804,53.51960147,4.941176471
81.0,23,125.2,373.1,66846,24130,8.4,0.0,"(61494.5, 125635]",40.1,39.8,40.5,"Routt County, Colorado",51.2,10.7,30.3,48.7,10.3,20.5,34.2,,4.0,77.4,68.1,46.4,19.1,10.1,94.89112937,0.419384902,1.037871728,1.923239854,50.77934471,4.116913206
24.0,10,145.4,337.1,31227,6251,29.9,0.0,"[22640, 34218.1]",46.1,45.5,46.9,"Saguache County, Colorado",52.1,35.2,28.6,,6.8,24.7,17.9,49.4,9.7,33.3,24.6,19.2,46.1,32.4,87.6563001,0.368707919,1.1221545370000001,6.588650208,44.03387221,7.0373588179999995
22.0,5,97.9,358.5,59603,7879,9.9,0.0,"(54545.6, 61494.5]",40.7,40.5,41.0,"San Miguel County, Colorado",45.7,7.8,25.2,,30.4,18.0,39.7,70.6,5.8,73.4,63.5,39.3,21.7,12.6,95.90932777,0.234497134,1.341844711,0.677436165,40.63444109,4.135338346
15.0,6,133.8,364.0,44562,2399,13.9,0.0,"(42724.4, 45201]",49.8,49.4,49.9,"Sedgwick County, Colorado",50.9,27.1,25.4,,1.7,35.1,14.7,52.8,6.4,60.2,41.3,31.4,45.7,22.7,91.71247357,1.226215645,1.226215645,1.691331924,49.00105152,5.925925926000001
66.0,15,87.6,259.0,68352,30257,9.7,0.0,"(61494.5, 125635]",37.1,36.5,38.5,"Summit County, Colorado",49.0,12.8,28.5,,22.8,17.2,32.3,74.3,4.7,68.3,,39.6,16.5,8.7,89.67519005,1.154111956,0.932964755,5.946786455,49.62042788,6.966359035
123.0,38,145.0,429.1,62380,23385,9.5,0.0,"(61494.5, 125635]",49.4,49.4,49.3,"Teller County, Colorado",60.1,17.0,48.1,,1.9,24.8,18.6,58.7,8.2,67.2,51.7,43.6,34.4,19.4,94.28020566,1.075407027,1.036846615,1.18251928,59.71192986,2.019315189
26.0,9,118.4,381.7,45784,4864,11.4,0.0,"(45201, 48021.6]",44.4,41.8,45.6,"Washington County, Colorado",60.9,22.7,41.4,,2.6,35.1,12.6,56.2,5.1,67.2,51.8,39.7,37.0,19.4,96.03753909999999,0.583941606,0.45881126200000005,1.147028154,58.32908813,6.155507559
157.0,74,198.2,421.7,33881,31696,23.1,0.0,"[22640, 34218.1]",38.8,36.8,39.9,"Franklin County, Alabama",50.3,23.3,33.7,,3.7,37.5,7.4,49.4,9.8,58.6,44.9,40.3,38.3,21.7,88.27211228,4.912435987,0.091673516,4.1948536380000006,49.02337229,3.264508929
883.0,329,150.7,389.5,61501,285174,10.5,171.8249209,"(61494.5, 125635]",406.8,33.3,34.4,"Weld County, Colorado",55.0,14.4,30.9,48.6,6.1,27.0,17.8,63.1,6.6,69.9,58.6,51.0,27.3,16.3,87.205294,1.0699470009999998,1.347121957,6.675081565,57.01953465,6.80980854
54.0,24,184.3,427.2,46838,10146,14.0,0.0,"(45201, 48021.6]",36.0,36.5,35.9,"Yuma County, Colorado",55.2,20.8,29.1,,4.4,31.7,14.7,62.7,2.5,61.6,,36.0,35.9,21.3,94.14825724,1.197839961,0.108001964,2.405498282,50.608020700000004,4.737575476
5047.0,1524,142.0,489.0,85336,948053,9.0,146.6162757,"(61494.5, 125635]",39.7,38.1,41.1,"Fairfield County, Connecticut",50.8,14.8,27.7,,17.4,22.6,25.7,62.4,9.0,71.9,59.9,52.7,27.3,15.7,73.91591125,11.24307567,5.042431618,6.946614992000001,53.23821488,4.6466817030000005
5129.0,1741,157.5,486.8,65809,895841,12.2,222.1376338,"(61494.5, 125635]",40.1,38.2,41.7,"Hartford County, Connecticut",46.8,14.0,26.6,,14.2,27.1,20.5,60.7,9.3,71.3,58.1,53.3,33.4,19.5,72.63181718,13.39795282,4.791051382,5.702146067,46.28481184,5.248472648
1190.0,389,151.2,480.9,73413,183603,7.7,92.59107967,"(61494.5, 125635]",46.0,44.8,47.1,"Litchfield County, Connecticut",53.8,11.7,33.4,,13.7,29.3,19.5,63.8,7.1,75.8,,54.2,30.7,15.5,93.51382686,1.5174124009999999,1.8088715219999998,1.281776022,53.68635766,3.812301967
1021.0,339,154.9,488.8,76365,164063,7.9,115.8091709,"(61494.5, 125635]",44.2,43.1,45.5,"Middlesex County, Connecticut",52.2,9.2,31.0,,11.7,26.8,22.2,64.2,6.0,80.1,65.4,59.3,27.2,12.7,88.98798172,5.07553053,2.759664578,0.931190022,52.46457038,4.041212898
5021.0,1788,169.0,500.1,60387,859470,13.0,250.15416480000002,"(54545.6, 61494.5]",39.8,38.1,41.1,"New Haven County, Connecticut",44.7,12.6,29.9,44.0,13.5,30.2,18.4,59.9,9.5,69.1,56.4,50.8,34.3,20.6,75.01240977,12.84109466,3.8953914530000002,5.554589063,45.04306379,4.240824844
1573.0,534,162.6,490.4,65813,271863,11.1,367.83232730000003,"(61494.5, 125635]",40.7,38.7,42.5,"New London County, Connecticut",48.7,8.7,37.2,,10.8,31.2,17.7,59.5,8.3,74.1,,49.9,33.7,17.5,81.46860186,5.61707268,4.1576221239999995,3.186119296,48.23231138,4.5783516660000005
754.0,239,152.3,471.5,78653,151420,7.5,6.604147405,"(61494.5, 125635]",38.1,36.5,39.6,"Tolland County, Connecticut",46.8,5.1,21.1,,8.3,27.4,21.4,63.1,6.8,81.8,68.9,63.2,24.6,11.8,89.16273988,3.127385685,3.936215021,1.3688893569999998,53.2505921,2.555885972
569.0,229,172.2,431.4,57547,116573,10.3,0.0,"(54545.6, 61494.5]",40.4,39.2,41.6,"Windham County, Connecticut",46.9,9.1,29.0,,7.3,34.3,13.9,61.5,9.3,68.9,55.1,50.9,36.2,21.0,90.30901507,2.230356687,1.230101302,2.414233421,48.29027012,3.936336507
